timestamp,outcome,block_reason,regime,volatility,direction_60m,confidence_60m,direction_15m,confidence_15m,dual_alignment,conviction_score,impulse,follow_through,blended_score,threshold,threshold_delta,ml_weight,regime_samples,expectancy_samples,regime_transition,regime_transition_severity,spy_price
2026-03-04T11:54:17.568444-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.546,bullish,0.546,True,,,,,,,,,,,,
2026-03-04T11:55:17.620167-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.499,bullish,0.499,True,,,,,,,,,,,,
2026-03-04T11:56:17.673099-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.506,bullish,0.506,True,,,,,,,,,,,,
2026-03-04T11:57:17.726274-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.456,bullish,0.456,True,,,,,,,,,,,,
2026-03-04T11:58:17.779598-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.445,bullish,0.445,True,,,,,,,,,,,,
2026-03-04T11:59:17.833712-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.454,bullish,0.454,True,,,,,,,,,,,,
2026-03-04T12:00:17.885256-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.445,bullish,0.445,True,,,,,,,,,,,,
2026-03-04T12:01:17.938276-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.431,bullish,0.431,True,,,,,,,,,,,,
2026-03-04T12:02:17.990335-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.452,bullish,0.452,True,,,,,,,,,,,,
2026-03-04T12:03:18.044660-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.454,bullish,0.454,True,,,,,,,,,,,,
2026-03-04T12:04:18.097807-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.477,bullish,0.477,True,,,,,,,,,,,,
2026-03-04T12:05:18.150178-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.483,bullish,0.483,True,,,,,,,,,,,,
2026-03-04T12:06:18.201726-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.462,bullish,0.462,True,,,,,,,,,,,,
2026-03-04T12:07:18.253297-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.481,bullish,0.481,True,,,,,,,,,,,,
2026-03-04T12:08:18.305801-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.455,bullish,0.455,True,,,,,,,,,,,,
2026-03-04T12:09:18.354815-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.477,bullish,0.477,True,,,,,,,,,,,,
2026-03-04T12:10:18.406245-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.446,bullish,0.446,True,,,,,,,,,,,,
2026-03-04T12:11:18.457395-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.434,range,0.434,True,,,,,,,,,,,,
2026-03-04T12:12:18.509647-05:00,blocked,confidence,TREND,NORMAL,range,0.435,range,0.435,True,,,,,,,,,,,,
2026-03-04T12:13:18.562166-05:00,blocked,confidence,TREND,NORMAL,range,0.445,range,0.445,True,,,,,,,,,,,,
2026-03-04T12:14:18.615506-05:00,blocked,confidence,TREND,NORMAL,range,0.446,range,0.446,True,,,,,,,,,,,,
2026-03-04T12:15:18.668063-05:00,blocked,confidence,TREND,NORMAL,range,0.442,range,0.442,True,,,,,,,,,,,,
2026-03-04T12:16:18.719292-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.442,range,0.442,True,,,,,,,,,,,,
2026-03-04T12:17:18.767069-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.447,range,0.447,True,,,,,,,,,,,,
2026-03-04T12:18:18.818811-05:00,blocked,confidence,TREND,NORMAL,range,0.448,range,0.448,True,,,,,,,,,,,,
2026-03-04T12:19:18.871620-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.45,range,0.45,True,,,,,,,,,,,,
2026-03-04T12:20:18.924802-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.446,range,0.446,True,,,,,,,,,,,,
2026-03-04T12:21:18.975613-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.451,range,0.451,True,,,,,,,,,,,,
2026-03-04T12:22:19.023824-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.454,range,0.454,True,,,,,,,,,,,,
2026-03-04T12:23:19.073202-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.448,range,0.448,True,,,,,,,,,,,,
2026-03-04T12:24:19.122607-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.453,range,0.453,True,,,,,,,,,,,,
2026-03-04T12:25:19.171300-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.448,range,0.448,True,,,,,,,,,,,,
2026-03-04T12:26:19.220672-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.455,range,0.455,True,,,,,,,,,,,,
2026-03-04T12:27:19.270157-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.45,range,0.45,True,,,,,,,,,,,,
2026-03-04T12:28:19.320145-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.46,range,0.46,True,,,,,,,,,,,,
2026-03-04T12:29:19.369825-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.461,range,0.461,True,,,,,,,,,,,,
2026-03-04T12:30:19.419426-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.462,range,0.462,True,,,,,,,,,,,,
2026-03-04T12:31:19.467634-05:00,blocked,confidence,VOLATILE,NORMAL,bearish,0.383,bearish,0.383,True,,,,,,,,,,,,
2026-03-04T12:32:19.520192-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.395,bearish,0.395,True,,,,,,,,,,,,
2026-03-04T12:33:19.571316-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.432,bearish,0.432,True,,,,,,,,,,,,
2026-03-04T12:34:19.622862-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.384,bearish,0.384,True,,,,,,,,,,,,
2026-03-04T12:35:19.674217-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.362,bearish,0.362,True,,,,,,,,,,,,
2026-03-04T12:36:19.725180-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.37,bullish,0.37,True,,,,,,,,,,,,
2026-03-04T12:37:19.774591-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.396,bullish,0.396,True,,,,,,,,,,,,
2026-03-04T12:38:19.825014-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.366,bullish,0.366,True,,,,,,,,,,,,
2026-03-04T12:39:19.876808-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.378,bullish,0.378,True,,,,,,,,,,,,
2026-03-04T12:40:19.925192-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.408,bullish,0.408,True,,,,,,,,,,,,
2026-03-04T12:41:20.043407-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.417,bullish,0.417,True,,,,,,,,,,,,
2026-03-04T12:42:20.092949-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.407,bullish,0.407,True,,,,,,,,,,,,
2026-03-04T12:43:20.142464-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.384,bullish,0.384,True,,,,,,,,,,,,
2026-03-04T12:44:20.192854-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.382,bullish,0.382,True,,,,,,,,,,,,
2026-03-04T12:45:20.243256-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.393,bullish,0.393,True,,,,,,,,,,,,
2026-03-04T12:46:20.292873-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.398,bullish,0.398,True,,,,,,,,,,,,
2026-03-04T12:47:20.342604-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.406,bullish,0.406,True,,,,,,,,,,,,
2026-03-04T12:48:20.392879-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.422,bullish,0.422,True,,,,,,,,,,,,
2026-03-04T12:49:20.442104-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.416,bullish,0.416,True,,,,,,,,,,,,
2026-03-04T12:50:20.491500-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.41,bullish,0.41,True,,,,,,,,,,,,
2026-03-04T12:51:20.541092-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.42,bullish,0.42,True,,,,,,,,,,,,
2026-03-04T12:52:20.591907-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.43,bullish,0.43,True,,,,,,,,,,,,
2026-03-04T12:53:20.642811-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.428,bullish,0.428,True,,,,,,,,,,,,
2026-03-04T12:54:20.693099-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.459,bullish,0.459,True,,,,,,,,,,,,
2026-03-04T12:55:20.745217-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.448,bullish,0.448,True,,,,,,,,,,,,
2026-03-04T12:56:20.796902-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.428,bullish,0.428,True,,,,,,,,,,,,
2026-03-04T12:57:20.850820-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.435,bullish,0.435,True,,,,,,,,,,,,
2026-03-04T12:58:20.902637-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.433,bullish,0.433,True,,,,,,,,,,,,
2026-03-04T12:59:20.954089-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.497,bullish,0.497,True,,,,,,,,,,,,
2026-03-04T13:00:21.004718-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.484,bullish,0.484,True,,,,,,,,,,,,
2026-03-04T13:01:21.058056-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.513,bullish,0.513,True,,,,,,,,,,,,
2026-03-04T13:02:21.109314-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.517,bullish,0.517,True,,,,,,,,,,,,
2026-03-04T13:03:21.161566-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.477,bullish,0.477,True,,,,,,,,,,,,
2026-03-04T13:04:21.213071-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.461,bullish,0.461,True,,,,,,,,,,,,
2026-03-04T13:05:21.264010-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.444,range,0.444,True,,,,,,,,,,,,
2026-03-04T13:06:21.316586-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.448,range,0.448,True,,,,,,,,,,,,
2026-03-04T13:07:21.369068-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.448,range,0.448,True,,,,,,,,,,,,
2026-03-04T13:08:21.418038-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.419,range,0.419,True,,,,,,,,,,,,
2026-03-04T13:09:21.469671-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.438,range,0.438,True,,,,,,,,,,,,
2026-03-04T13:10:21.521512-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.447,range,0.447,True,,,,,,,,,,,,
2026-03-04T13:11:21.573855-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.444,range,0.444,True,,,,,,,,,,,,
2026-03-04T13:12:21.625917-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.442,range,0.442,True,,,,,,,,,,,,
2026-03-04T13:13:21.675416-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.429,range,0.429,True,,,,,,,,,,,,
2026-03-04T13:14:21.726815-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.441,range,0.441,True,,,,,,,,,,,,
2026-03-04T13:15:21.777967-05:00,blocked,volatility_low,VOLATILE,LOW,,,,,,,,,,,,,,,,,
2026-03-04T13:16:22.111265-05:00,blocked,volatility_low,VOLATILE,LOW,,,,,,,,,,,,,,,,,
2026-03-04T13:17:22.159785-05:00,blocked,volatility_low,VOLATILE,LOW,,,,,,,,,,,,,,,,,
2026-03-04T13:18:22.208711-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.46,range,0.46,True,,,,,,,,,,,,
2026-03-04T13:19:22.508389-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.463,range,0.463,True,,,,,,,,,,,,
2026-03-04T13:20:22.558810-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.465,range,0.465,True,,,,,,,,,,,,
2026-03-04T13:21:22.609933-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.465,range,0.465,True,,,,,,,,,,,,
2026-03-04T13:22:22.657309-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.464,range,0.464,True,,,,,,,,,,,,
2026-03-04T13:23:22.707074-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.452,range,0.452,True,,,,,,,,,,,,
2026-03-04T13:24:22.756078-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.453,range,0.453,True,,,,,,,,,,,,
2026-03-04T13:25:22.804881-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.458,range,0.458,True,,,,,,,,,,,,
2026-03-04T13:26:22.855280-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.462,range,0.462,True,,,,,,,,,,,,
2026-03-04T13:27:22.903910-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.461,range,0.461,True,,,,,,,,,,,,
2026-03-04T13:28:22.952276-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.449,range,0.449,True,,,,,,,,,,,,
2026-03-04T13:29:23.002996-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.456,range,0.456,True,,,,,,,,,,,,
2026-03-04T13:30:23.052929-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.449,range,0.449,True,,,,,,,,,,,,
2026-03-04T13:31:23.102942-05:00,blocked,confidence,TREND,NORMAL,range,0.44,range,0.44,True,,,,,,,,,,,,
2026-03-04T13:32:23.152195-05:00,blocked,confidence,TREND,NORMAL,range,0.443,range,0.443,True,,,,,,,,,,,,
2026-03-04T13:33:23.202284-05:00,blocked,confidence,TREND,NORMAL,bullish,0.456,bullish,0.456,True,,,,,,,,,,,,
2026-03-04T13:34:23.252054-05:00,blocked,confidence,TREND,NORMAL,bullish,0.457,bullish,0.457,True,,,,,,,,,,,,
2026-03-04T13:35:23.301484-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.431,bullish,0.431,True,,,,,,,,,,,,
2026-03-04T13:36:23.351127-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.467,bullish,0.467,True,,,,,,,,,,,,
2026-03-04T13:37:23.401135-05:00,blocked,confidence,TREND,NORMAL,bullish,0.434,bullish,0.434,True,,,,,,,,,,,,
2026-03-04T13:38:23.450425-05:00,blocked,confidence,TREND,NORMAL,bullish,0.454,bullish,0.454,True,,,,,,,,,,,,
2026-03-04T13:39:23.501796-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.444,bullish,0.444,True,,,,,,,,,,,,
2026-03-04T13:40:23.552086-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.429,bullish,0.429,True,,,,,,,,,,,,
2026-03-04T13:41:23.601969-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.454,bullish,0.454,True,,,,,,,,,,,,
2026-03-04T13:42:23.651299-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.443,bullish,0.443,True,,,,,,,,,,,,
2026-03-04T13:43:23.701737-05:00,blocked,confidence,TREND,NORMAL,bullish,0.464,bullish,0.464,True,,,,,,,,,,,,
2026-03-04T13:44:23.751881-05:00,blocked,confidence,TREND,NORMAL,bullish,0.477,bullish,0.477,True,,,,,,,,,,,,
2026-03-04T13:45:23.801877-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.468,bullish,0.468,True,,,,,,,,,,,,
2026-03-04T13:46:23.851234-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.476,bullish,0.476,True,,,,,,,,,,,,
2026-03-04T13:47:23.900943-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.454,bullish,0.454,True,,,,,,,,,,,,
2026-03-04T13:48:23.951115-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.465,bullish,0.465,True,,,,,,,,,,,,
2026-03-04T13:49:24.001540-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.475,bullish,0.475,True,,,,,,,,,,,,
2026-03-04T13:50:24.062897-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.508,bullish,0.508,True,,,,,,,,,,,,
2026-03-04T13:51:24.114150-05:00,blocked,confidence,TREND,NORMAL,bullish,0.506,bullish,0.506,True,,,,,,,,,,,,
2026-03-04T13:52:24.163801-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.504,bullish,0.504,True,,,,,,,,,,,,
2026-03-04T13:53:24.213310-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.494,bullish,0.494,True,,,,,,,,,,,,
2026-03-04T13:54:24.262868-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.508,bullish,0.508,True,,,,,,,,,,,,
2026-03-04T13:55:24.312222-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.491,bullish,0.491,True,,,,,,,,,,,,
2026-03-04T13:56:24.361785-05:00,blocked,confidence,VOLATILE,NORMAL,bullish,0.456,bullish,0.456,True,,,,,,,,,,,,
2026-03-04T13:57:24.411737-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.444,range,0.444,True,,,,,,,,,,,,
2026-03-04T13:58:24.461127-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.446,range,0.446,True,,,,,,,,,,,,
2026-03-04T13:59:24.511581-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.45,range,0.45,True,,,,,,,,,,,,
2026-03-04T14:00:24.561959-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.445,range,0.445,True,,,,,,,,,,,,
2026-03-04T14:01:24.611471-05:00,blocked,volatility_low,VOLATILE,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:02:24.954164-05:00,blocked,volatility_low,VOLATILE,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:03:25.003795-05:00,blocked,volatility_low,VOLATILE,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:04:25.054170-05:00,blocked,volatility_low,VOLATILE,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:05:25.103274-05:00,blocked,volatility_low,VOLATILE,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:06:25.153089-05:00,blocked,volatility_low,VOLATILE,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:07:25.202999-05:00,blocked,volatility_low,VOLATILE,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:08:25.252325-05:00,blocked,volatility_low,VOLATILE,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:09:25.301819-05:00,blocked,volatility_low,VOLATILE,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:10:25.350642-05:00,blocked,volatility_low,VOLATILE,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:11:25.399495-05:00,blocked,volatility_low,VOLATILE,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:12:25.448344-05:00,blocked,volatility_low,VOLATILE,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:13:25.497740-05:00,blocked,volatility_low,VOLATILE,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:14:25.546751-05:00,blocked,volatility_low,TREND,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:15:25.594199-05:00,blocked,volatility_low,TREND,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:16:25.643505-05:00,blocked,volatility_low,TREND,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:17:25.692608-05:00,blocked,volatility_low,TREND,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:18:25.742376-05:00,blocked,confidence,TREND,NORMAL,range,0.422,range,0.422,True,,,,,,,,,,,,
2026-03-04T14:19:26.021646-05:00,blocked,confidence,TREND,NORMAL,range,0.433,range,0.433,True,,,,,,,,,,,,
2026-03-04T14:20:26.072535-05:00,blocked,confidence,TREND,NORMAL,range,0.441,range,0.441,True,,,,,,,,,,,,
2026-03-04T14:21:26.124314-05:00,blocked,confidence,TREND,NORMAL,range,0.443,range,0.443,True,,,,,,,,,,,,
2026-03-04T14:22:26.175570-05:00,blocked,confidence,TREND,NORMAL,range,0.443,range,0.443,True,,,,,,,,,,,,
2026-03-04T14:23:26.227311-05:00,blocked,confidence,VOLATILE,NORMAL,range,0.443,range,0.443,True,,,,,,,,,,,,
2026-03-04T14:24:26.276706-05:00,blocked,confidence,TREND,NORMAL,range,0.44,range,0.44,True,,,,,,,,,,,,
2026-03-04T14:25:26.326880-05:00,blocked,confidence,TREND,NORMAL,range,0.428,range,0.428,True,,,,,,,,,,,,
2026-03-04T14:26:26.377095-05:00,blocked,confidence,TREND,NORMAL,range,0.428,range,0.428,True,,,,,,,,,,,,
2026-03-04T14:27:26.425066-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:28:28.818957-05:00,blocked,confidence,TREND,NORMAL,range,0.435,range,0.435,True,,,,,,,,,,,,
2026-03-04T14:29:29.238699-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:30:29.291150-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:31:29.342592-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:32:29.394330-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:33:29.606710-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:34:29.656844-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:35:29.708062-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:36:29.757362-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:37:29.809438-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:38:29.858673-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:39:29.910524-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:40:29.963076-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:41:30.014455-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:42:30.066676-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:43:30.119157-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:44:30.169664-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:45:30.220117-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:46:30.272452-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:47:30.322841-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:48:30.372820-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:49:30.425521-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:50:30.476989-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:51:30.529673-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:52:30.582147-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:53:30.632898-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:54:30.685387-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:55:30.738547-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:56:30.792817-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:57:30.845891-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T14:58:30.896072-05:00,blocked,volatility_low,TREND,LOW,,,,,,,,,,,,,,,,,
2026-03-04T14:59:31.427124-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T15:00:31.895711-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T15:01:31.949334-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T15:02:32.004769-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T15:03:32.056496-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T15:04:32.110545-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T15:05:32.164300-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T15:06:32.217948-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T15:07:32.273611-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T15:08:32.325614-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T15:09:32.372995-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T15:10:32.425267-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T15:11:32.474042-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T15:12:32.530525-05:00,blocked,confidence,TREND,NORMAL,range,0.45,range,0.45,True,,,,,,,,,,,,
2026-03-04T15:13:32.762934-05:00,blocked,confidence,TREND,NORMAL,range,0.458,range,0.458,True,,,,,,,,,,,,
2026-03-04T15:14:32.818750-05:00,blocked,confidence,TREND,NORMAL,range,0.454,range,0.454,True,,,,,,,,,,,,
2026-03-04T15:15:32.874445-05:00,blocked,confidence,TREND,NORMAL,range,0.45,range,0.45,True,,,,,,,,,,,,
2026-03-04T15:16:32.929939-05:00,blocked,confidence,TREND,NORMAL,range,0.454,range,0.454,True,,,,,,,,,,,,
2026-03-04T15:17:32.985459-05:00,blocked,regime_range,RANGE,,,,,,,,,,,,,,,,,,
2026-03-04T15:18:33.201304-05:00,blocked,confidence,TREND,NORMAL,range,0.452,range,0.452,True,,,,,,,,,,,,
2026-03-04T15:19:33.475832-05:00,blocked,confidence,TREND,NORMAL,range,0.45,range,0.45,True,,,,,,,,,,,,
2026-03-04T15:20:33.530903-05:00,blocked,confidence,TREND,NORMAL,range,0.447,range,0.447,True,,,,,,,,,,,,
2026-03-04T15:21:33.587503-05:00,blocked,confidence,TREND,NORMAL,range,0.446,range,0.446,True,,,,,,,,,,,,
2026-03-04T15:22:33.638424-05:00,blocked,confidence,TREND,HIGH,bearish,0.42,bearish,0.42,True,,,,,,,,,,,,
2026-03-04T15:23:33.693921-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.4,bearish,0.4,True,,,,,,,,,,,,
2026-03-04T15:24:33.751912-05:00,blocked,confidence,TREND,HIGH,bearish,0.407,bearish,0.407,True,,,,,,,,,,,,
2026-03-04T15:25:33.808895-05:00,blocked,confidence,TREND,HIGH,bearish,0.395,bearish,0.395,True,,,,,,,,,,,,
2026-03-04T15:26:33.866525-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.373,bearish,0.373,True,,,,,,,,,,,,
2026-03-04T15:27:33.923122-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.37,bearish,0.37,True,,,,,,,,,,,,
2026-03-04T15:28:34.036847-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.368,bearish,0.368,True,,,,,,,,,,,,
2026-03-04T15:29:34.086333-05:00,blocked,confidence,VOLATILE,HIGH,bearish,0.359,bearish,0.359,True,,,,,,,,,,,,
2026-03-04T15:30:34.134923-05:00,blocked,confidence,VOLATILE,HIGH,bullish,0.372,bullish,0.372,True,,,,,,,,,,,,
